Lead_Id,LeadSource,Industry,Title,Country,NumberOfEmployees,AnnualRevenue,Email_Domain_Type,CreatedDate,Converted
00Q0002712,Purchased List,Technology,Intern,Netherlands,447,15551000.0,Professionnel,2026-04-07,0
00Q0002713,Phone Inquiry,Apparel,Manager,Germany,415,51514000.0,Personnel,2026-04-02,0
00Q0002714,Social Media,Finance,Team Lead,USA,139,11759000.0,Personnel,2025-10-10,0
00Q0002715,Social Media,Education,Team Lead,France,22,1050000.0,Professionnel,2025-05-01,0
00Q0002716,Web,Education,Intern,USA,13,698000.0,Personnel,2026-05-15,0
00Q0002717,Webinar,Healthcare,Manager,USA,41,1148000.0,Personnel,2025-10-14,0
00Q0002718,Employee Referral,Electronics,Senior Manager,France,172,23652000.0,Professionnel,2025-07-24,0
00Q0002719,Partner Referral,Communications,Team Lead,USA,74,4355000.0,Professionnel,2024-09-30,0
00Q0002720,Web,Manufacturing,Individual Contributor,USA,241,21403000.0,Professionnel,2025-10-21,1
00Q0002721,Purchased List,Retail,Individual Contributor,USA,22,936000.0,Personnel,2025-04-29,0
00Q0002722,Web,Entertainment,Individual Contributor,USA,22,1244000.0,Professionnel,2025-10-19,0
00Q0002723,Social Media,Education,Director,France,21,1073000.0,Personnel,2026-03-30,0
00Q0002724,Web,Healthcare,Individual Contributor,India,50,1469000.0,Professionnel,2025-07-16,0
00Q0002725,Partner Referral,Media,Director,UAE,15,264000.0,Professionnel,2024-09-28,1
00Q0002726,Cold Call,Healthcare,C-Level,USA,235,24852000.0,Professionnel,2025-07-29,0
00Q0002727,Public Relations,Utilities,Manager,Morocco,270,13122000.0,Professionnel,2026-01-31,1
00Q0002728,Web,Healthcare,Director,USA,100,6355000.0,Personnel,2025-04-04,0
00Q0002729,Web,Education,Intern,France,108,4911000.0,Professionnel,2025-10-30,0
00Q0002730,Phone Inquiry,Retail,Director,India,89,3958000.0,Professionnel,2025-12-18,0
00Q0002731,Partner Referral,Technology,Manager,USA,107,7492000.0,Personnel,2026-01-08,0
00Q0002732,Partner Referral,Technology,Intern,Morocco,404,28574000.0,Professionnel,2025-01-23,1
00Q0002733,Email Campaign,Education,VP,France,516,74536000.0,Professionnel,2026-02-27,1
00Q0002734,Webinar,Machinery,Individual Contributor,USA,297,14565000.0,Professionnel,2024-10-26,0
00Q0002735,Trade Show,Banking,Individual Contributor,UK,14,319000.0,Professionnel,2024-12-26,0
00Q0002736,Social Media,Machinery,Manager,UK,143,10830000.0,Personnel,2026-05-18,0
00Q0002737,Partner Referral,Media,Intern,USA,94,6095000.0,Professionnel,2026-09-05,0
00Q0002738,Phone Inquiry,Apparel,Manager,Italy,524,57879000.0,Personnel,2024-09-20,0
00Q0002739,Advertisement,Transportation,Manager,Belgium,116,9677000.0,Professionnel,2024-09-25,1
00Q0002740,Trade Show,Government,Senior Manager,USA,22,3053000.0,Personnel,2025-12-22,0
00Q0002741,Public Relations,Entertainment,Individual Contributor,Morocco,176,9357000.0,Personnel,2025-04-28,0
00Q0002742,Advertisement,Manufacturing,Team Lead,Morocco,468,46948000.0,Personnel,2025-02-11,0
00Q0002743,Employee Referral,Machinery,Team Lead,Germany,254,16908000.0,Professionnel,2026-03-11,1
00Q0002744,Advertisement,Entertainment,Director,France,409,13967000.0,Professionnel,2026-09-04,1
00Q0002745,Purchased List,Biotechnology,Individual Contributor,USA,5,230000.0,Professionnel,2025-04-08,0
00Q0002746,Employee Referral,Retail,Manager,Canada,70,3598000.0,Professionnel,2025-01-13,1
00Q0002747,Webinar,Not For Profit,Intern,India,326,13459000.0,Professionnel,2024-12-29,0
00Q0002748,Purchased List,Government,C-Level,USA,77,2125000.0,Professionnel,2025-06-09,1
00Q0002749,Advertisement,Banking,Intern,Netherlands,461,30515000.0,Professionnel,2025-09-09,0
00Q0002750,Web,Telecommunications,Individual Contributor,Spain,48,3908000.0,Professionnel,2024-09-30,0
00Q0002751,Advertisement,Hospitality,Team Lead,USA,402,22781000.0,Professionnel,2024-11-25,0
00Q0002752,Webinar,Media,Manager,Canada,40,12069000.0,Professionnel,2026-08-30,0
00Q0002753,Purchased List,Finance,Manager,France,34,1392000.0,Personnel,2025-05-17,0
00Q0002754,Purchased List,Education,VP,Canada,188,18145000.0,Professionnel,2025-12-03,0
00Q0002755,Webinar,Chemicals,Senior Manager,France,247,16141000.0,Professionnel,2026-09-01,0
00Q0002756,Partner Referral,Hospitality,VP,Morocco,254,16783000.0,Professionnel,2025-01-17,1
00Q0002757,Partner Referral,Technology,Manager,Canada,137,3873000.0,Professionnel,2025-10-28,0
00Q0002758,Webinar,Insurance,Individual Contributor,UK,120,11342000.0,Professionnel,2024-11-06,0
00Q0002759,Partner Referral,Food & Beverage,Director,India,26,1902000.0,Professionnel,2024-12-04,1
00Q0002760,Purchased List,Insurance,Manager,USA,153,5741000.0,Professionnel,2025-12-04,0
00Q0002761,Trade Show,Retail,Individual Contributor,USA,18,1654000.0,Personnel,2025-02-27,0
00Q0002762,Social Media,Media,Manager,Morocco,156,12987000.0,Professionnel,2025-04-19,0
00Q0002763,Employee Referral,Technology,Team Lead,Canada,55,4659000.0,Professionnel,2024-10-01,1
00Q0002764,Web,Retail,Individual Contributor,UAE,326,11894000.0,Personnel,2025-12-12,0
00Q0002765,Web,Technology,Intern,USA,530,40368000.0,Professionnel,2025-04-07,1
00Q0002766,Partner Referral,Utilities,Manager,Canada,66,6545000.0,Personnel,2026-01-20,0
00Q0002767,Partner Referral,Media,Manager,USA,324,19027000.0,Personnel,2026-09-08,1
00Q0002768,Trade Show,Consulting,Senior Manager,Morocco,962,79691000.0,Personnel,2025-02-04,1
00Q0002769,Purchased List,Hospitality,Director,Spain,88,4641000.0,Personnel,2026-06-17,0
00Q0002770,Employee Referral,Retail,Senior Manager,UK,54,4979000.0,Personnel,2025-02-08,0
00Q0002771,Social Media,Engineering,Senior Manager,Canada,454,9311000.0,Personnel,2025-11-17,0
00Q0002772,Employee Referral,Shipping,Director,Germany,139,11369000.0,Professionnel,2024-11-14,1
00Q0002773,Employee Referral,Agriculture,Director,USA,64,1908000.0,Professionnel,2025-10-08,1
00Q0002774,Social Media,Technology,Senior Manager,UAE,41,2174000.0,Professionnel,2024-09-18,0
00Q0002775,Email Campaign,Food & Beverage,Manager,Germany,689,48855000.0,Professionnel,2024-12-13,0
00Q0002776,Public Relations,Technology,VP,USA,70,2068000.0,Professionnel,2025-01-27,0
00Q0002777,Web,Media,Manager,USA,115,4287000.0,Personnel,2025-05-16,0
00Q0002778,Phone Inquiry,Hospitality,Individual Contributor,France,51,2932000.0,Professionnel,2026-07-14,0
00Q0002779,Webinar,Hospitality,Manager,Canada,96,7065000.0,Personnel,2025-09-21,0
00Q0002780,Advertisement,Healthcare,Manager,USA,36,679000.0,Professionnel,2026-05-08,1
00Q0002781,Webinar,Manufacturing,Director,Netherlands,447,38785000.0,Professionnel,2026-02-01,1
00Q0002782,Employee Referral,Consulting,Director,UK,89,9948000.0,Personnel,2024-11-22,1
00Q0002783,Cold Call,Apparel,Team Lead,USA,41,4218000.0,Personnel,2026-05-15,0
00Q0002784,Webinar,Hospitality,Senior Manager,USA,580,30051000.0,Personnel,2025-09-23,1
00Q0002785,Purchased List,Technology,Director,UK,132,7690000.0,Personnel,2026-01-01,0
00Q0002786,Webinar,Banking,Director,France,108,3877000.0,Professionnel,2025-08-16,0
00Q0002787,Web,Shipping,Senior Manager,USA,58,7572000.0,Personnel,2025-04-21,0
00Q0002788,Phone Inquiry,Healthcare,Team Lead,France,89,4011000.0,Professionnel,2025-01-11,0
00Q0002789,Purchased List,Banking,Intern,Morocco,868,43174000.0,Professionnel,2025-01-24,0
00Q0002790,Phone Inquiry,Education,Manager,France,142,8036000.0,Professionnel,2025-09-09,0
00Q0002791,Webinar,Energy,Senior Manager,France,168,12909000.0,Professionnel,2026-05-25,0
00Q0002792,Purchased List,Consulting,Director,Germany,16,1613000.0,Professionnel,2026-01-04,0
00Q0002793,Social Media,Consulting,Manager,Germany,76,12000000.0,Personnel,2025-02-18,0
00Q0002794,Email Campaign,Healthcare,C-Level,France,244,52296000.0,Professionnel,2026-08-19,1
00Q0002795,Partner Referral,Finance,Manager,Netherlands,105,4122000.0,Professionnel,2025-12-08,0
00Q0002796,Webinar,Hospitality,Senior Manager,USA,2,79000.0,Personnel,2026-07-23,0
00Q0002797,Web,Manufacturing,C-Level,UK,144,4899000.0,Professionnel,2024-09-27,1
00Q0002798,Webinar,Communications,Manager,India,197,12168000.0,Professionnel,2024-09-29,0
00Q0002799,Employee Referral,Biotechnology,Team Lead,India,15,917000.0,Professionnel,2025-08-19,1
00Q0002800,Web,Manufacturing,Individual Contributor,UAE,50,2088000.0,Professionnel,2024-09-26,0
00Q0002801,Phone Inquiry,Banking,Senior Manager,France,75,4003000.0,Professionnel,2025-09-29,0
00Q0002802,Social Media,Apparel,Individual Contributor,Morocco,46,1241000.0,Professionnel,2025-03-02,0
00Q0002803,Advertisement,Healthcare,Manager,Canada,292,38817000.0,Personnel,2025-04-17,0
00Q0002804,Purchased List,Education,Director,Germany,809,28238000.0,Professionnel,2024-12-15,0
00Q0002805,Purchased List,Healthcare,Manager,UK,456,23250000.0,Professionnel,2026-05-09,0
00Q0002806,Trade Show,Electronics,Individual Contributor,USA,220,28849000.0,Professionnel,2025-06-14,1
00Q0002807,Web,Technology,Intern,Morocco,15,879000.0,Personnel,2024-10-12,0
00Q0002808,Email Campaign,Education,Director,UK,68,7021000.0,Personnel,2025-04-07,0
00Q0002809,Public Relations,Hospitality,Senior Manager,USA,58,7612000.0,Professionnel,2026-01-11,1
00Q0002810,Social Media,Hospitality,Team Lead,Spain,176,21124000.0,Professionnel,2024-10-13,0
00Q0002811,Webinar,Food & Beverage,Team Lead,USA,49,2740000.0,Professionnel,2025-11-23,1
00Q0002812,Public Relations,Utilities,Senior Manager,France,52,4330000.0,Professionnel,2025-05-27,0
00Q0002813,Cold Call,Technology,Team Lead,USA,54,1767000.0,Professionnel,2025-08-22,0
00Q0002814,Purchased List,Retail,Team Lead,USA,158,6140000.0,Professionnel,2024-11-30,0
00Q0002815,Advertisement,Hospitality,Individual Contributor,Germany,422,29624000.0,Professionnel,2025-06-27,0
00Q0002816,Partner Referral,Healthcare,Manager,Spain,260,17338000.0,Professionnel,2026-04-02,1
00Q0002817,Advertisement,Not For Profit,Manager,France,19,1437000.0,Professionnel,2024-12-29,0
00Q0002818,Purchased List,Banking,Intern,UAE,837,36625000.0,Personnel,2024-09-20,0
00Q0002819,Employee Referral,Hospitality,VP,Germany,54,4791000.0,Professionnel,2025-02-05,0
00Q0002820,Employee Referral,Retail,Director,USA,24,2431000.0,Professionnel,2025-11-20,1
00Q0002821,Phone Inquiry,Retail,Manager,Germany,424,13439000.0,Professionnel,2025-09-25,0
00Q0002822,Phone Inquiry,Technology,VP,Germany,1209,166285000.0,Personnel,2025-05-05,1
00Q0002823,Web,Banking,Manager,India,1197,37901000.0,Professionnel,2025-07-10,1
00Q0002824,Employee Referral,Education,Senior Manager,France,29,560000.0,Professionnel,2026-06-02,1
00Q0002825,Advertisement,Engineering,Individual Contributor,USA,417,35933000.0,Professionnel,2026-06-21,0
00Q0002826,Social Media,Chemicals,Manager,Germany,234,13640000.0,Professionnel,2026-03-08,1
00Q0002827,Advertisement,Healthcare,Senior Manager,Spain,22,986000.0,Professionnel,2024-11-11,0
00Q0002828,Partner Referral,Manufacturing,Manager,USA,290,9552000.0,Professionnel,2025-10-19,1
00Q0002829,Trade Show,Manufacturing,Individual Contributor,Belgium,37,639000.0,Professionnel,2026-09-08,0
00Q0002830,Advertisement,Telecommunications,Director,USA,51,7034000.0,Professionnel,2025-12-11,1
00Q0002831,Web,Consulting,Manager,France,261,8320000.0,Professionnel,2026-01-06,0
00Q0002832,Partner Referral,Insurance,Manager,USA,19,1706000.0,Professionnel,2024-12-27,1
00Q0002833,Phone Inquiry,Consulting,Team Lead,UK,78,2691000.0,Professionnel,2026-07-05,0
00Q0002834,Cold Call,Technology,Team Lead,USA,1703,83402000.0,Personnel,2025-01-07,0
00Q0002835,Webinar,Entertainment,Manager,Germany,40,1414000.0,Personnel,2024-09-19,0
00Q0002836,Email Campaign,Transportation,Manager,USA,116,4865000.0,Professionnel,2024-11-06,1
00Q0002837,Advertisement,Manufacturing,Director,USA,47,3437000.0,Personnel,2024-12-27,0
00Q0002838,Social Media,Construction,VP,Canada,122,3248000.0,Professionnel,2026-06-21,1
00Q0002839,Employee Referral,Agriculture,Director,USA,7,339000.0,Professionnel,2026-04-26,0
00Q0002840,Partner Referral,Apparel,Director,USA,86,4167000.0,Personnel,2026-01-10,0
00Q0002841,Web,Agriculture,Manager,France,87,3589000.0,Personnel,2026-07-14,0
00Q0002842,Trade Show,Electronics,Individual Contributor,USA,67,4256000.0,Professionnel,2025-08-13,1
00Q0002843,Web,Machinery,Director,UAE,21,949000.0,Professionnel,2024-12-23,1
00Q0002844,Purchased List,Insurance,Senior Manager,Germany,622,35448000.0,Personnel,2025-11-30,0
00Q0002845,Email Campaign,Retail,Individual Contributor,USA,118,4538000.0,Professionnel,2025-10-14,0
00Q0002846,Trade Show,Entertainment,Director,Canada,65,7922000.0,Professionnel,2025-11-18,0
00Q0002847,Trade Show,Consulting,VP,UK,61,1453000.0,Personnel,2025-09-13,0
00Q0002848,Phone Inquiry,Engineering,Senior Manager,Germany,219,7991000.0,Professionnel,2025-03-31,0
00Q0002849,Webinar,Communications,Manager,USA,55,3268000.0,Personnel,2025-04-24,0
00Q0002850,Cold Call,Not For Profit,C-Level,USA,77,5331000.0,Professionnel,2025-09-11,1
00Q0002851,Web,Shipping,Director,USA,66,3238000.0,Personnel,2024-10-24,0
00Q0002852,Web,Manufacturing,Individual Contributor,USA,275,20978000.0,Personnel,2025-12-09,1
00Q0002853,Partner Referral,Consulting,Team Lead,USA,102,2817000.0,Professionnel,2025-01-29,0
00Q0002854,Web,Engineering,Individual Contributor,France,170,7402000.0,Professionnel,2024-09-21,0
00Q0002855,Webinar,Banking,Director,USA,18,2414000.0,Professionnel,2025-05-22,0
00Q0002856,Trade Show,Communications,Senior Manager,Morocco,247,10496000.0,Professionnel,2025-11-20,1
00Q0002857,Social Media,Energy,Manager,Netherlands,13,777000.0,Professionnel,2025-04-28,0
00Q0002858,Trade Show,Recreation,Individual Contributor,Germany,165,8722000.0,Professionnel,2025-03-31,0
00Q0002859,Public Relations,Insurance,Intern,Belgium,418,10175000.0,Professionnel,2025-11-22,0
00Q0002860,Email Campaign,Environmental,Senior Manager,Germany,77,5764000.0,Professionnel,2025-05-24,1
00Q0002861,Web,Retail,Intern,USA,58,1931000.0,Professionnel,2025-12-31,0
00Q0002862,Advertisement,Media,Manager,USA,127,5204000.0,Professionnel,2025-04-01,0
00Q0002863,Phone Inquiry,Retail,Manager,USA,12,891000.0,Personnel,2025-10-28,0
00Q0002864,Phone Inquiry,Hospitality,Director,India,41,1474000.0,Professionnel,2025-12-05,0
00Q0002865,Web,Finance,Individual Contributor,Germany,50,2475000.0,Professionnel,2025-03-26,0
00Q0002866,Social Media,Technology,Team Lead,Germany,320,7397000.0,Personnel,2025-01-14,0
00Q0002867,Webinar,Finance,Individual Contributor,Spain,58,5007000.0,Professionnel,2026-03-09,1
00Q0002868,Purchased List,Agriculture,Team Lead,India,19,1646000.0,Personnel,2026-02-11,0
00Q0002869,Trade Show,Government,Team Lead,UK,279,4624000.0,Personnel,2025-03-10,0
00Q0002870,Phone Inquiry,Technology,Director,Canada,165,12933000.0,Professionnel,2025-03-27,0
00Q0002871,Social Media,Entertainment,Manager,Morocco,76,3160000.0,Professionnel,2024-11-16,0
00Q0002872,Social Media,Not For Profit,Individual Contributor,France,90,9274000.0,Professionnel,2024-11-05,0
00Q0002873,Trade Show,Education,Team Lead,Spain,84,8538000.0,Professionnel,2025-02-24,1
00Q0002874,Purchased List,Telecommunications,Manager,USA,111,3170000.0,Personnel,2026-04-14,0
00Q0002875,Web,Construction,Individual Contributor,USA,352,24930000.0,Professionnel,2024-12-06,0
00Q0002876,Cold Call,Hospitality,VP,UK,22,5332000.0,Professionnel,2025-03-21,1
00Q0002877,Web,Electronics,Director,France,137,16077000.0,Professionnel,2025-02-27,1
00Q0002878,Email Campaign,Machinery,Director,USA,42,8131000.0,Professionnel,2025-09-30,0
00Q0002879,Phone Inquiry,Media,Director,UK,25,570000.0,Professionnel,2026-04-23,1
00Q0002880,Trade Show,Retail,VP,Netherlands,297,13536000.0,Professionnel,2024-09-22,0
00Q0002881,Purchased List,Insurance,Individual Contributor,Canada,285,26251000.0,Personnel,2024-10-17,0
00Q0002882,Phone Inquiry,Transportation,VP,India,10,586000.0,Professionnel,2026-04-18,0
00Q0002883,Web,Banking,Intern,France,23,1039000.0,Personnel,2026-08-03,0
00Q0002884,Web,Entertainment,Individual Contributor,UK,213,16640000.0,Professionnel,2026-05-11,0
00Q0002885,Phone Inquiry,Technology,Manager,France,930,105653000.0,Professionnel,2026-06-02,0
00Q0002886,Advertisement,Insurance,Manager,Italy,121,25362000.0,Professionnel,2025-08-29,1
00Q0002887,Purchased List,Finance,Team Lead,India,268,26046000.0,Personnel,2026-01-08,0
00Q0002888,Advertisement,Construction,Manager,France,180,6542000.0,Professionnel,2026-07-17,0
00Q0002889,Web,Finance,Senior Manager,Canada,18,2033000.0,Personnel,2025-04-04,0
00Q0002890,Social Media,Retail,Individual Contributor,France,104,7634000.0,Personnel,2026-07-20,0
00Q0002891,Purchased List,Healthcare,Senior Manager,Netherlands,753,61565000.0,Professionnel,2025-09-02,0
00Q0002892,Advertisement,Finance,Individual Contributor,USA,239,6446000.0,Professionnel,2024-11-08,0
00Q0002893,Phone Inquiry,Technology,Manager,Germany,56,4061000.0,Personnel,2026-03-07,0
00Q0002894,Web,Technology,C-Level,India,82,2956000.0,Personnel,2025-01-31,0
00Q0002895,Partner Referral,Biotechnology,Individual Contributor,France,276,30496000.0,Personnel,2026-05-10,1
00Q0002896,Public Relations,Finance,Individual Contributor,India,232,31260000.0,Professionnel,2025-10-09,1
00Q0002897,Web,Finance,Team Lead,Canada,78,5930000.0,Personnel,2025-01-06,1
00Q0002898,Phone Inquiry,Education,Intern,Morocco,292,39746000.0,Personnel,2025-12-22,0
00Q0002899,Email Campaign,Media,Manager,Italy,19,974000.0,Personnel,2025-09-04,0
00Q0002900,Trade Show,Construction,Director,UAE,106,3313000.0,Professionnel,2025-10-29,1
00Q0002901,Web,Banking,Individual Contributor,India,135,8628000.0,Professionnel,2025-02-10,0
00Q0002902,Purchased List,Telecommunications,Director,Spain,93,7475000.0,Professionnel,2024-12-18,0
00Q0002903,Employee Referral,Retail,Manager,USA,67,10590000.0,Professionnel,2025-12-03,0
00Q0002904,Web,Media,Director,Italy,112,10036000.0,Professionnel,2025-04-16,0
00Q0002905,Partner Referral,Technology,Individual Contributor,India,103,7317000.0,Professionnel,2026-05-29,1
00Q0002906,Social Media,Communications,Team Lead,Belgium,89,4844000.0,Personnel,2025-05-10,0
00Q0002907,Web,Manufacturing,Intern,USA,2,151000.0,Professionnel,2025-05-22,0
00Q0002908,Purchased List,Machinery,Director,Canada,330,22603000.0,Personnel,2024-11-27,0
00Q0002909,Phone Inquiry,Insurance,Team Lead,Italy,97,7006000.0,Personnel,2024-10-20,1
00Q0002910,Email Campaign,Healthcare,Manager,UAE,180,7050000.0,Personnel,2025-12-19,1
00Q0002911,Web,Hospitality,Manager,Netherlands,161,6309000.0,Personnel,2025-02-01,0
00Q0002912,Advertisement,Consulting,Individual Contributor,Netherlands,131,7597000.0,Professionnel,2024-12-03,0
00Q0002913,Purchased List,Education,Individual Contributor,Germany,52,2071000.0,Professionnel,2025-03-16,0
00Q0002914,Trade Show,Construction,Manager,UAE,68,861000.0,Personnel,2024-10-09,1
00Q0002915,Social Media,Engineering,Manager,France,146,5094000.0,Personnel,2025-04-27,0
00Q0002916,Webinar,Transportation,Team Lead,Italy,68,1866000.0,Personnel,2026-02-12,0
